entry_id,proficiency,skill_area,content,analysis.total_words,analysis.unique_words,analysis.lexical_density,analysis.avg_word_length,analysis.sentence_count,classification.main_category,classification.skill_focus,classification.complexity,metadata.created_at,metadata.language,metadata.version,metadata.source
A2_313,A2,social networks,"Social networks are websites where people can connect with friends and family. They can share photos, messages, and updates about their lives. Many people use social networks every day to keep in touch with loved ones. Some popular social networks include Facebook, Instagram, and Twitter. People can also join groups and events to meet new friends with similar interests.",59,44,0.7457627118644068,5.322033898305085,5,modern,speaking,0.2,2025-05-05 11:11:28,English,3.0,GPT-3.5-turbo
A2_314,A2,online learning,"Online learning is when you use the internet to study at home. You can watch videos, do quizzes, and talk to your teacher online. Last week, I learned about animals on the computer. I read a story, watched a video, and answered questions. It was fun and I learned a lot!",51,41,0.803921568627451,4.313725490196078,5,modern,writing,0.2,2025-05-05 11:11:32,English,3.0,GPT-3.5-turbo
A2_315,A2,remote working,"Remote working is when you work from home instead of going to the office. Many people like remote working because they can stay comfortable at home. They use a computer to do their work and talk to their colleagues online. Some companies allow remote working every day, while others only do it sometimes. It is becoming more popular because of the internet.",62,47,0.7580645161290323,4.774193548387097,5,modern,reading,0.2,2025-05-05 11:11:34,English,3.0,GPT-3.5-turbo
A2_316,A2,digital entertainment,"Digital entertainment includes things like watching movies, playing video games, and listening to music on electronic devices. People enjoy these activities on their phones, tablets, or computers. Last night, I watched a funny movie on my laptop. It made me laugh a lot. I also like playing games on my phone when I have free time. Digital entertainment is fun and relaxing.",62,50,0.8064516129032258,5.048387096774194,6,modern,listening,0.2,2025-05-05 11:11:36,English,3.0,GPT-3.5-turbo
A2_317,A2,smart homes,"Smart homes are houses that have special technology to help make life easier. For example, lights can turn on or off automatically, and thermostats can adjust the temperature. People can control these things with their phones or voice commands. Smart homes also have security systems to keep families safe. Overall, smart homes are very convenient and can save energy.",59,47,0.7966101694915254,5.254237288135593,5,modern,speaking,0.2,2025-05-05 11:11:38,English,3.0,GPT-3.5-turbo
A2_318,A2,virtual meetings,"Virtual meetings are online gatherings where people talk through video calls. Participants can see and hear each other, just like in a real meeting. Sometimes, they use tools like chat boxes to ask questions. In the past, virtual meetings were not as popular, but now they are common because of technology improvements.",52,46,0.8846153846153846,5.153846153846154,4,modern,writing,0.2,2025-05-05 11:11:41,English,3.0,GPT-3.5-turbo
A2_319,A2,business emails,Business emails are important for communicating with colleagues and clients. They are usually written in a professional tone and include details about projects or meetings. It is essential to use proper grammar and punctuation when writing business emails. Remember to keep your emails clear and concise to ensure that the recipient understands your message.,54,45,0.8333333333333334,5.648148148148148,4,professional,reading,0.2,2025-05-05 11:11:44,English,3.0,GPT-3.5-turbo
A2_320,A2,presentations,"During presentations, people talk about a topic in front of others. They use slides to show information. Sometimes, they may feel nervous or forget what to say. Presentations can help share ideas and teach others. It's important to practice and be confident when presenting.",44,39,0.8863636363636364,5.25,5,professional,listening,0.2,2025-05-05 11:11:45,English,3.0,GPT-3.5-turbo
A2_321,A2,negotiations,"Negotiations happen when people talk to each other to try to reach an agreement. They discuss things like prices, terms, and conditions. Sometimes they need to compromise to find a solution that works for everyone. In the end, both sides should feel satisfied with the outcome.",46,40,0.8695652173913043,5.043478260869565,4,professional,speaking,0.2,2025-05-05 11:11:47,English,3.0,GPT-3.5-turbo
A2_322,A2,customer service,"Customer service is very important. When customers have a problem, they want help right away. Customer service workers need to be friendly and helpful. They listen to the customer's problem and find a solution. Good customer service makes customers happy and keeps them coming back.",45,35,0.7777777777777778,5.288888888888889,5,professional,writing,0.2,2025-05-05 11:11:49,English,3.0,GPT-3.5-turbo
A2_323,A2,team collaboration,"Team collaboration is important for working together. Teams share ideas, help each other, and reach goals together. In the past, teams may have had disagreements, but they learned to communicate better. Now, they work well together and achieve success. Collaboration helps teams to be successful.",45,38,0.8444444444444444,5.6,5,professional,reading,0.2,2025-05-05 11:11:52,English,3.0,GPT-3.5-turbo
A2_324,A2,problem solving,"When we have a problem, we can think of different ways to solve it. First, we need to understand what the problem is. Then, we can come up with some ideas to fix it. After that, we try out our ideas and see if they work. If they don't, we can try something else until we find a solution. Remember, it's important to stay calm and keep trying until we find the answer.",73,51,0.6986301369863014,4.041095890410959,6,professional,listening,0.2,2025-05-05 11:11:54,English,3.0,GPT-3.5-turbo
A2_325,A2,cultural exchange,"Cultural exchange is when people from different countries share their traditions and customs with each other. For example, students may learn about a new culture by trying its food or learning its dances. This helps people understand and appreciate different ways of life. It can also create friendships between people from different backgrounds.",53,46,0.8679245283018868,5.547169811320755,4,global,speaking,0.2,2025-05-05 11:11:56,English,3.0,GPT-3.5-turbo
A2_326,A2,global issues,"Global issues such as poverty, pollution, and climate change affect people all around the world. Many countries struggle to provide basic needs like food and clean water for their citizens. In the past, world leaders have come together to try and find solutions to these problems. It is important for everyone to work together to make the world a better place for future generations.",64,52,0.8125,5.0,4,global,writing,0.2,2025-05-05 11:11:58,English,3.0,GPT-3.5-turbo
A2_327,A2,international news,"Yesterday, a big earthquake hit Japan. Many buildings were damaged, and some people got hurt. The government is sending help to the affected areas. People are sad and worried about their safety. The news is on TV and in newspapers all over the world.",44,37,0.8409090909090909,4.704545454545454,5,global,reading,0.2,2025-05-05 11:12:00,English,3.0,GPT-3.5-turbo
A2_328,A2,world cuisine,"World cuisine is very diverse. People in different countries eat different types of food. In Italy, they eat pasta and pizza. In Japan, they eat sushi and ramen. In Mexico, they eat tacos and burritos. Each country has its own special dishes that are popular around the world.",48,37,0.7708333333333334,4.770833333333333,6,global,listening,0.2,2025-05-05 11:12:03,English,3.0,GPT-3.5-turbo
A2_329,A2,foreign customs,"Foreign customs are interesting. In some countries, people bow to greet each other. In others, they shake hands. In the past, I visited Japan and learned to take off my shoes before entering a house. It was different but fun to experience. I like learning about different customs from around the world.",52,44,0.8461538461538461,4.826923076923077,6,global,speaking,0.2,2025-05-05 11:12:05,English,3.0,GPT-3.5-turbo
A2_330,A2,cross-cultural communication,"Cross-cultural communication is when people from different cultures talk to each other. It can be challenging because of different customs and languages. People need to listen carefully and be respectful. It's important to ask questions if something is not clear. By understanding each other, we can build strong relationships.",49,40,0.8163265306122449,5.6938775510204085,5,global,writing,0.2,2025-05-05 11:12:07,English,3.0,GPT-3.5-turbo
